driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
16,12,59:48.2,Normal,-91.78,42.23,16|12|9223370572464787575,3.66E+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
11,74,59:48.2,Normal,-89.74,39.1,11|74|9223370572464787566,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
22,87,59:48.4,Normal,-92.09,34.8,22|87|9223370572464787386,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
10,85,59:48.5,Normal,-95.76,36.18,10|85|9223370572464787305,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
17,15,59:48.7,Normal,-93.65,39,17|15|9223370572464787116,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
18,16,59:48.8,Normal,-94.57,39.15,18|16|9223370572464787056,3.66E+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
32,42,59:49.0,Normal,-92.09,34.8,32|42|9223370572464786794,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,59:49.0,Normal,-94.3,37.66,31|18|9223370572464786761,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
21,109,59:49.2,Normal,-94.3,37.66,21|109|9223370572464786595,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
26,57,59:49.3,Normal,-95.76,36.18,26|57|9223370572464786484,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
18,16,59:49.6,Normal,-94.57,39.15,18|16|9223370572464786246,3.66E+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
24,97,59:49.9,Normal,-90.2,38.65,24|97|9223370572464785921,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
25,96,59:49.9,Normal,-89.8,35.94,25|96|9223370572464785894,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
15,51,59:50.0,Normal,-91.93,34.81,15|51|9223370572464785762,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
10,85,59:50.1,Normal,-95.99,36.17,10|85|9223370572464785725,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
26,57,59:50.2,Normal,-95.99,36.17,26|57|9223370572464785656,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
25,96,59:50.7,Normal,-90.07,35.68,25|96|9223370572464785126,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
24,97,59:50.7,Normal,-89.74,39.1,24|97|9223370572464785095,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
21,109,59:50.8,Normal,-94.46,37.16,21|109|9223370572464784965,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
27,105,59:50.9,Normal,-93.2,38.98,27|105|9223370572464784955,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
26,57,59:50.9,Normal,-95.99,36.17,26|57|9223370572464784895,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
32,42,59:51.4,Normal,-91.38,34.83,32|42|9223370572464784383,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
24,97,59:51.5,Normal,-89.63,39.84,24|97|9223370572464784335,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
12,104,59:51.6,Normal,-90.07,35.1,12|104|9223370572464784236,3.66E+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
28,39,59:51.6,Normal,-94.36,39.37,28|39|9223370572464784196,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
27,105,59:51.8,Normal,-93.01,38.97,27|105|9223370572464783975,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
31,18,59:51.9,Normal,-94.58,37.03,31|18|9223370572464783935,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
19,26,59:52.3,Normal,-93.36,35.4,19|26|9223370572464783465,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
30,58,59:52.4,Normal,-91.59,41.7,30|58|9223370572464783442,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
21,109,59:52.5,Normal,-94.58,37.03,21|109|9223370572464783306,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
26,57,59:52.7,Normal,-95.69,36.25,26|57|9223370572464783155,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
29,66,59:52.7,Normal,-93.61,35.51,29|66|9223370572464783126,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
17,15,59:52.8,Normal,-92.63,38.95,17|15|9223370572464782966,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
24,97,59:53.0,Normal,-88.77,40.76,24|97|9223370572464782784,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
14,25,59:53.3,Normal,-94.58,37.03,14|25|9223370572464782555,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
12,104,59:53.4,Normal,-90.24,35.35,12|104|9223370572464782405,3.66E+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
27,105,59:53.8,Normal,-92.63,38.95,27|105|9223370572464782025,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
17,15,59:53.8,Normal,-92.53,38.98,17|15|9223370572464782005,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
31,18,59:53.8,Normal,-94.46,37.16,31|18|9223370572464782003,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
14,25,59:54.0,Normal,-94.46,37.16,14|25|9223370572464781805,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
25,96,59:54.2,Normal,-90.24,35.35,25|96|9223370572464781616,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
13,89,59:54.2,Normal,-92.4,41.78,13|89|9223370572464781586,3.66E+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
26,57,59:54.4,Normal,-95.35,36.47,26|57|9223370572464781416,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
27,105,59:54.9,Normal,-92.53,38.98,27|105|9223370572464780894,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
22,87,59:54.9,Normal,-90.37,35.21,22|87|9223370572464780876,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
30,58,59:55.0,Normal,-92.4,41.78,30|58|9223370572464780826,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
23,68,59:55.0,Normal,-89.52,40.7,23|68|9223370572464780765,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
26,57,59:55.2,Normal,-95.14,36.66,26|57|9223370572464780656,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
10,85,59:55.2,Normal,-95.01,36.73,10|85|9223370572464780566,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
24,97,59:55.7,Normal,-87.67,41.87,24|97|9223370572464780156,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
28,39,59:55.7,Normal,-93.93,39.76,28|39|9223370572464780144,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
32,42,59:55.8,Normal,-90.04,35.19,32|42|9223370572464780038,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,59:56.0,Normal,-93.93,39.76,18|16|9223370572464779855,3.66E+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
26,57,59:56.1,Normal,-95.01,36.73,26|57|9223370572464779756,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
10,85,59:56.2,Normal,-94.83,36.84,10|85|9223370572464779575,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
22,87,59:56.5,Normal,-90.04,35.19,22|87|9223370572464779326,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
32,42,59:56.7,Normal,-90.04,35.19,32|42|9223370572464779136,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
19,26,59:56.7,Normal,-94.88,35.47,19|26|9223370572464779115,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
21,109,59:56.9,Normal,-94.35,38.33,21|109|9223370572464778946,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
10,85,59:57.1,Normal,-94.54,37.02,10|85|9223370572464778755,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
11,74,59:57.3,Normal,-87.67,41.87,11|74|9223370572464778466,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
20,41,59:57.4,Normal,-93.58,41.62,20|41|9223370572464778406,3.66E+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
14,25,59:57.5,Normal,-94.35,38.33,14|25|9223370572464778335,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
26,57,59:57.6,Normal,-94.54,37.02,26|57|9223370572464778192,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
21,109,59:57.7,Normal,-94.38,38.67,21|109|9223370572464778116,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
16,12,59:57.8,Normal,-89.91,40.86,16|12|9223370572464777976,3.66E+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
20,41,59:58.2,Normal,-93.36,41.69,20|41|9223370572464777626,3.66E+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
17,15,59:58.3,Normal,-91.56,38.93,17|15|9223370572464777536,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
28,39,59:58.4,Normal,-93.13,39.78,28|39|9223370572464777396,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
27,105,59:58.4,Normal,-91.74,38.94,27|105|9223370572464777385,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
21,109,59:58.7,Normal,-94.38,38.99,21|109|9223370572464777116,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
15,51,59:59.1,Normal,-90.68,35.12,15|51|9223370572464776705,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
14,25,59:59.2,Normal,-94.38,38.99,14|25|9223370572464776636,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
22,87,59:59.2,Normal,-90.94,35.03,22|87|9223370572464776630,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
26,57,59:59.3,Normal,-93.96,37.08,26|57|9223370572464776496,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
30,58,59:59.4,Normal,-93.58,41.62,30|58|9223370572464776414,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
21,109,59:59.5,Normal,-94.59,39.1,21|109|9223370572464776286,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
16,12,59:59.6,Normal,-90.44,41.54,16|12|9223370572464776205,3.66E+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
15,51,00:00.0,Normal,-90.94,35.03,15|51|9223370572464775786,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
28,39,00:00.1,Normal,-92.74,39.76,28|39|9223370572464775736,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
30,58,00:00.3,Normal,-93.36,41.69,30|58|9223370572464775546,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
19,26,00:00.4,Normal,-95.56,35.97,19|26|9223370572464775445,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
25,96,00:00.4,Normal,-90,37.72,25|96|9223370572464775395,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
29,66,00:00.8,Normal,-95.76,36.08,29|66|9223370572464775015,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
11,74,00:00.8,Normal,-89.17,40.38,11|74|9223370572464774985,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
32,42,00:01.0,Normal,-91.38,34.83,32|42|9223370572464774760,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:01.1,Normal,-92.4,41.78,20|41|9223370572464774706,3.66E+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
23,68,00:01.2,Normal,-91.32,41.71,23|68|9223370572464774596,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
19,26,00:01.3,Normal,-95.76,36.08,19|26|9223370572464774545,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
10,85,00:01.5,Normal,-93.14,37.26,10|85|9223370572464774326,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
11,74,00:01.8,Normal,-89.63,39.84,11|74|9223370572464774053,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
23,68,00:02.0,Normal,-91.47,41.74,23|68|9223370572464773836,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
21,109,00:02.0,Normal,-94.38,38.67,21|109|9223370572464773826,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
19,26,00:02.3,Normal,-95.99,36.17,19|26|9223370572464773556,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
25,96,00:02.4,Normal,-90.35,38.43,25|96|9223370572464773435,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
17,15,00:02.6,Normal,-90.79,38.83,17|15|9223370572464773165,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
31,18,00:02.8,Normal,-94.38,38.67,31|18|9223370572464773036,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
23,68,00:02.8,Normal,-91.63,41.72,23|68|9223370572464772985,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
18,16,00:02.9,Normal,-92.27,39.76,18|16|9223370572464772876,3.66E+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
19,26,00:03.1,Normal,-96.21,36.19,19|26|9223370572464772716,3.66E+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
25,96,00:03.3,Normal,-90.15,38.62,25|96|9223370572464772486,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
17,15,00:03.6,Normal,-90.67,38.82,17|15|9223370572464772206,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
31,18,00:03.7,Normal,-94.35,38.33,31|18|9223370572464772144,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
30,58,00:03.8,Normal,-92.19,41.74,30|58|9223370572464772016,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
21,109,00:03.9,Normal,-94.37,38,21|109|9223370572464771935,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
26,57,00:03.9,Normal,-92.89,37.51,26|57|9223370572464771886,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
29,66,00:04.2,Normal,-96.68,36.2,29|66|9223370572464771605,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
28,39,00:04.4,Normal,-91.8,39.67,28|39|9223370572464771435,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
14,25,00:04.6,Normal,-94.37,38,14|25|9223370572464771216,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
11,74,00:04.6,Normal,-90.2,38.65,11|74|9223370572464771213,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
21,109,00:04.7,Normal,-94.3,37.66,21|109|9223370572464771076,3.66E+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
26,57,00:04.8,Normal,-92.74,37.6,26|57|9223370572464771045,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
29,66,00:05.0,Normal,-96.97,36.24,29|66|9223370572464770816,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
31,18,00:05.4,Normal,-94.3,37.66,31|18|9223370572464770415,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
11,74,00:05.4,Unsafe following distance,-89.74,39.1,11|74|9223370572464770396,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
23,68,00:05.5,Normal,-91.63,41.72,23|68|9223370572464770331,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
12,104,00:05.6,Normal,-90,37.72,12|104|9223370572464770236,3.66E+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
28,39,00:05.9,Normal,-91.36,39.76,28|39|9223370572464769916,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
29,66,00:05.9,Normal,-97.14,36.41,29|66|9223370572464769896,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
15,51,00:06.2,Normal,-92.31,34.78,15|51|9223370572464769606,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
22,87,00:06.4,Normal,-91.93,34.81,22|87|9223370572464769426,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
23,68,00:06.5,Normal,-91.47,41.74,23|68|9223370572464769346,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
16,12,00:06.5,Normal,-91.63,41.72,16|12|9223370572464769326,3.66E+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
32,42,00:07.0,Normal,-91.93,34.81,32|42|9223370572464768796,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:07.0,Normal,-94.46,37.16,31|18|9223370572464768785,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
14,25,00:07.2,Normal,-94.46,37.16,14|25|9223370572464768585,3.66E+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
22,87,00:07.3,Normal,-91.74,34.89,22|87|9223370572464768526,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
27,105,00:07.4,Normal,-90.21,38.65,27|105|9223370572464768444,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
28,39,00:07.6,Normal,-90.97,39.72,28|39|9223370572464768255,3.66E+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
29,66,00:07.7,Normal,-97.34,36.63,29|66|9223370572464768146,3.66E+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
32,42,00:08.0,Normal,-91.74,34.89,32|42|9223370572464767846,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
22,87,00:08.1,Normal,-91.38,34.83,22|87|9223370572464767746,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
11,74,00:08.1,Normal,-88.77,40.76,11|74|9223370572464767666,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
16,12,00:08.2,Normal,-91.32,41.71,16|12|9223370572464767565,3.66E+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
24,97,00:08.7,Normal,-88.07,41.48,24|97|9223370572464767105,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:08.8,Normal,-91.38,34.83,32|42|9223370572464767026,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:08.9,Normal,-89.6,41.76,20|41|9223370572464766946,3.66E+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:08.9,Normal,-89.56,37.2,25|96|9223370572464766906,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
11,74,00:09.0,Normal,-88.42,41.11,11|74|9223370572464766835,3.66E+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
27,105,00:09.0,Normal,-90.41,38.75,27|105|9223370572464766804,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
10,85,00:09.5,Normal,-91.69,37.99,10|85|9223370572464766306,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
22,87,00:09.6,Normal,-90.94,35.03,22|87|9223370572464766176,3.66E+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
15,51,00:09.7,Normal,-91.38,34.83,15|51|9223370572464766086,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
25,96,00:09.8,Normal,-89.54,36.84,25|96|9223370572464765962,3.66E+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
30,58,00:09.9,Normal,-89.88,41.77,30|58|9223370572464765885,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
17,15,00:10.1,Normal,-90.67,38.82,17|15|9223370572464765736,3.66E+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
10,85,00:10.5,Normal,-91.55,38.04,10|85|9223370572464765353,3.66E+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
31,18,00:10.6,Normal,-94.31,37.31,31|18|9223370572464765225,3.66E+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:10.6,Normal,-90.67,38.82,27|105|9223370572464765206,3.66E+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
15,51,00:10.6,Normal,-91.14,34.96,15|51|9223370572464765184,3.66E+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
26,57,00:10.7,Normal,-91.55,38.04,26|57|9223370572464765076,3.66E+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
23,68,00:10.8,Normal,-90.29,40.96,23|68|9223370572464764996,3.66E+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
24,97,00:11.2,Normal,-88.07,41.48,24|97|9223370572464764595,3.66E+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:11.4,Normal,-90.68,35.12,32|42|9223370572464764413,3.66E+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
30,58,00:11.5,Normal,-89.29,41.85,30|58|9223370572464764316,3.66E+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
